metric,group1,group2,mean_diff_group2_minus_group1,median_diff_group2_minus_group1,ci_low,ci_high,wins_group2,losses_group2,ties,wilcoxon_statistic,p_value,p_holm,reject_holm
precision10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron,0.00967483474661147,0.0,0.009154134863804519,0.010195534629418423,1586,137,13254,1933892.0,5.609562107871804e-267,2.2438248431487216e-265,True
precision10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk1000,0.012666088001602458,0.0,0.012076296723885386,0.013255879279319531,2084,187,12706,2588454.0,0.0,0.0,True
precision10,bge_m3_hybrid_513_tk1000,rer_bge_m3_hybrid_513_nemotron_tk500,0.012385658008947052,0.0,0.011803684496052808,0.012967631521841296,2031,176,12770,2441824.0,0.0,0.0,True
precision10,bge_m3_hybrid_513_tk500,bge_m3_hybrid_514,-0.0018695332843693664,0.0,-0.00229459381486579,-0.0014444727538729428,390,670,13917,5634525.0,7.96247178325734e-18,1.592494356651468e-16,True
precision10,bge_m3_hybrid_513_tk500,reranked_results,0.006950657675101823,0.0,0.006424096922097485,0.0074772184281061615,1366,325,13286,4592900.0,2.1807606565130905e-141,7.196510166493198e-140,True
precision10,bge_m3_hybrid_513_tk500,nemotron_topk400,0.012078520397943514,0.0,0.01150495892907909,0.012652081866807937,1974,165,12838,2294820.0,0.0,0.0,True
precision10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron,0.00967483474661147,0.0,0.009154134863804519,0.010195534629418423,1586,137,13254,1933892.0,5.609562107871804e-267,2.2438248431487216e-265,True
precision10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk1000,0.012666088001602458,0.0,0.012076296723885386,0.013255879279319531,2084,187,12706,2588454.0,0.0,0.0,True
precision10,bge_m3_hybrid_513_tk500,rer_bge_m3_hybrid_513_nemotron_tk500,0.012385658008947052,0.0,0.011803684496052808,0.012967631521841296,2031,176,12770,2441824.0,0.0,0.0,True
precision10,bge_m3_hybrid_514,reranked_results,0.008820190959471189,0.0,0.00825748584881966,0.009382896070122717,1643,322,13012,4506390.0,3.864643884340905e-195,1.4299182372061349e-193,True
precision10,bge_m3_hybrid_514,nemotron_topk400,0.01394805368231288,0.0,0.013343787513072828,0.014552319851552932,2256,167,12554,2298922.0,0.0,0.0,True
precision10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron,0.011544368030980837,0.0,0.010987029057909384,0.01210170700405229,1871,142,12964,1983882.0,0.0,0.0,True
precision10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk1000,0.014535621285971825,0.0,0.013916937370217706,0.015154305201725943,2364,187,12426,2562274.0,0.0,0.0,True
precision10,bge_m3_hybrid_514,rer_bge_m3_hybrid_513_nemotron_tk500,0.014255191293316418,0.0,0.013643735481564067,0.01486664710506877,2311,176,12490,2417184.0,0.0,0.0,True
